yyyymm,EQPREM,DP,DY,EP,SVAR,BM,NTIS,TBL,LTR,TMS,DFY,DFR,INFL
193711,-0.04711131028638853,-2.6435679371726084,-2.7501877855506147,-2.2594255985332654,0.0219733915,0.6924198251,0.0420308074,0.0009,0.0096,0.026899999999999997,0.025800000000000003,-0.002899999999999999,-0.0068493151
193712,0.012089625089021845,-2.579269411236285,-2.6309891549657483,-2.2339082271978263,0.0069549625,0.7074886223,0.0317754,0.0011,0.0082,0.0262,0.0252,-0.0015000000000000005,-0.0068965517
193801,0.06368534478611174,-2.6008625437111337,-2.5876796785962553,-2.2954079171974193,0.0097512413,0.7015672438,0.0388017219,0.001,0.0057,0.026099999999999998,0.027200000000000002,-0.0019000000000000002,-0.0138888889
193802,-0.2931717800270954,-2.6682445959465464,-2.609217022683894,-2.4053035991890335,0.0077724907,0.6595186671,0.0322477805,0.0008,0.0052,0.026000000000000002,0.027700000000000002,-0.0042,-0.0070422535
193803,0.13346500878300024,-2.3885275227947704,-2.6767976575981054,-2.1705253709809793,0.015067942,0.8923698838,0.0338452494,0.0008,-0.0037,0.026500000000000003,0.0308,-0.004999999999999999,0.0
193804,-0.04089386491608886,-2.5377855739266253,-2.405725851913559,-2.373826440335676,0.0188927247,0.7907934802,0.0271608523,0.0009,0.021,0.024999999999999998,0.03169999999999999,-0.0072000000000000015,0.0070921986
193805,0.2259547960601717,-2.510075103728252,-2.555417609659825,-2.405073075258348,0.007651434,0.8195656209,0.0299773272,0.0005,0.0044,0.0252,0.0284,-0.0034000000000000002,-0.0070422535
193806,0.07207691094462107,-2.748655956028153,-2.5278884723616852,-2.708915627378639,0.0118093088,0.659545862,0.0167445455,0.0005,0.0004,0.0254,0.029900000000000003,0.0091,0.0
193807,-0.026142332794066567,-2.855549662309136,-2.785404052942376,-2.846200539583027,0.0068298756,0.6253541076,0.0170555147,0.0007,0.0043,0.025,0.024100000000000003,0.0023,0.0
193808,0.016790251507470693,-2.8657519546545456,-2.8935542359664974,-2.8903717578961645,0.0059815684,0.6340202484,0.0143082728,0.0006,0.0,0.0253,0.023099999999999996,-0.0019,0.0
193809,0.07579763422379879,-2.920224721045846,-2.905409635260705,-2.98274507802718,0.0170467064,0.6242488512,0.0118961742,0.0008,0.0022,0.0251,0.024400000000000005,0.0087,0.0
193810,-0.026656518594066238,-3.0722378375699697,-2.99900559889896,-3.0452288375066967,0.0044044304,0.5819547881,0.0079325974,0.0005,0.0087,0.0249,0.0221,-0.0006999999999999992,-0.0070921986
193811,0.04443523077605922,-3.1237799078222572,-3.157760011008132,-3.0007724480290676,0.0046441678,0.5893739154,0.0085352672,0.0004,-0.0022,0.0253,0.0213,0.005900000000000001,0.0
193812,-0.0731149269248506,-3.2543186717979995,-3.2173059658330807,-3.0272612211626533,0.0022909395,0.5720393884,0.0057217127,0.0003,0.008,0.0249,0.021899999999999996,0.004200000000000001,0.0
193901,0.03863971709425224,-3.1764940717942514,-3.2478689279501136,-2.9201271648289984,0.0072954961,0.6142181413,-0.0036013643,0.0003,0.0059,0.024599999999999997,0.021100000000000004,-0.0036999999999999997,0.0
193902,-0.1449188520427928,-3.2018948371535436,-3.16989210606737,-2.917459756820052,0.0032916439,0.5994568907,0.0006149354,0.0003,0.008,0.0242,0.020500000000000004,-0.0015999999999999999,-0.0071428571
193903,-0.006532944452204101,-3.0500019034880483,-3.1955284608712096,-2.7385657450281604,0.0085387031,0.6606492718,-0.0012606856,0.0003,0.0125,0.023399999999999997,0.019,-0.0103,0.0
193904,0.06724454405282441,-3.038196335920734,-3.0436758016853593,-2.7098375116763056,0.0092032923,0.6784545879,-0.0018831933,0.0003,0.0118,0.0226,0.021299999999999996,-0.005399999999999999,-0.0071942446
193905,-0.06390278685308173,-3.0921292506051126,-3.0317201228095523,-2.7476606453632084,0.0035590915,0.6303372413,-0.0023543238,0.0003,0.0171,0.0214,0.021,-0.0122,0.0
193906,0.10543950463890454,-3.0199645869417586,-3.0858833705482884,-2.6595231602075495,0.0032023428,0.6667687361,-8.63519e-05,0.0003,-0.0027,0.0218,0.019899999999999998,0.006200000000000001,0.0
193907,-0.06994082064881947,-3.1044205793044917,-3.001272453929606,-2.7409355434372102,0.0043046092,0.6079854809,-0.0015621881,0.0004,0.0113,0.0209,0.0195,-0.011999999999999999,0.0
193908,0.1666029378072152,-3.0119634684825733,-3.0860714406362955,-2.645680286401133,0.0071372431,0.6480172606,-0.0030065253,0.0005,-0.0201,0.0226,0.019200000000000002,-0.0191,0.0
193909,-0.01713120622026393,-3.146305132033365,-2.993944962979895,-2.7772076680960756,0.0156839071,0.5800479489,-0.0021095516,0.0014,-0.0545,0.0264,0.0175,0.0696,0.0217391304
193910,-0.041376314794020944,-3.0965133540692173,-3.111213812222095,-2.7261395657723226,0.0018467448,0.5734790624,-0.0018527882,0.0005,0.041,0.0242,0.017300000000000003,-0.017300000000000003,-0.0070921986
193911,0.02778733120019933,-3.012261575505202,-3.0626118023935356,-2.6406980190727185,0.0012842376,0.5978447388,-0.0016991367,0.0005,0.0162,0.0231,0.018500000000000003,-0.008299999999999998,0.0
193912,-0.036588261097592126,-3.002964125080486,-2.9794717526822105,-2.6302888397953126,0.0010730021,0.5807053804,0.0025507841,0.0004,0.0145,0.022199999999999998,0.0198,-0.006700000000000001,0.0
194001,0.01305343204280213,-2.9617919951039964,-2.9976556593048187,-2.5616353527714995,0.0014780456,0.5993256726,0.0077727052,0.0001,-0.0017,0.0228,0.019799999999999998,0.0066,-0.0071428571
194002,0.013469872567890817,-2.962969044707466,-2.9563519816881714,-2.5365037174762137,0.0004895058,0.5943769619,0.0048402619,0.0002,0.0027,0.022600000000000002,0.019700000000000002,-0.0006000000000000003,0.0071942446
194003,-0.004488056274561433,-2.967561396587295,-2.9577171825525177,-2.5155762728442377,0.0007091118,0.6479598753,0.0056787088,0.0002,0.0177,0.0213,0.0196,-0.0128,0.0
194004,-0.26328869161863644,-2.9520726354523372,-2.9569826289498935,-2.4939382887399395,0.001192277,0.644074648,0.0058486658,0.0002,-0.0035,0.0218,0.0192,-0.0057,0.0
194005,0.07996730513551277,-2.667927480142946,-2.9417600440583627,-2.203750680467191,0.0186685676,0.8225778696,0.0066101852,0.0006,-0.0299,0.024,0.0201,0.0278,0.0
194006,0.032554311221342946,-2.731366006415827,-2.657566295670218,-2.2613623771700913,0.0097970174,0.7832213665,0.0063697907,0.001,0.0258,0.0217,0.0215,-0.0137,0.0071428571
194007,0.03470811229626518,-2.7517005356311683,-2.721111076108583,-2.279244456985599,0.0013236754,0.7578880609,0.0081091893,0.0005,0.0052,0.0219,0.019200000000000002,-0.0031,-0.0070921986
194008,0.014220835139902108,-2.767601180728742,-2.741700452296585,-2.2925035076288154,0.0035608428,0.7417752948,0.0090864626,0.0004,0.0028,0.0219,0.019100000000000002,-0.0021,0.0
194009,0.040631256330883235,-2.766975985334824,-2.7575508448752406,-2.28953737760157,0.0029438369,0.720747889,0.0096469388,0.0005,0.011,0.020999999999999998,0.018400000000000003,-0.0017999999999999995,0.0
194010,-0.02987278152788208,-2.805619247916263,-2.766975985334824,-2.337483032845323,0.0014650609,0.7101998366,0.0094148326,0.0002,0.0031,0.0212,0.0177,0.0018,0.0
194011,0.0029227246760503115,-2.762274519223017,-2.805619247916263,-2.303528044501916,0.005914211,0.7352149504,0.0101576525,0.0002,0.0205,0.019700000000000002,0.0173,-0.0142,0.0
194012,-0.04662525926804784,-2.7594429930272786,-2.762274519223017,-2.3101752622607212,0.0005078424,0.7290475101,0.0125891885,0.0002,0.0067,0.019200000000000002,0.0174,-0.009000000000000001,0.0071428571
194101,-0.004640212097909894,-2.705124990161373,-2.7545297098610555,-2.2576326138701117,0.0018551123,0.7701603158,0.010853414,0.0002,-0.0201,0.0211,0.0163,0.0207,0.0
194102,0.008932880049093317,-2.6850801570407388,-2.700087942474428,-2.2394020768319334,0.002751814,0.7837992949,0.0107702342,0.0004,0.002,0.0209,0.016400000000000005,-0.0014000000000000002,0.0
194103,-0.06426738501558005,-2.6842395524084917,-2.680215402108766,-2.2403081634725313,0.0013646264,0.8042698827,0.010060575,0.0011,0.0096,0.0195,0.015799999999999998,-0.0118,0.0070921986
194104,0.013197852469508737,-2.6119103684843803,-2.6793983487919113,-2.163430442815161,0.0017671007,0.8542496105,0.0104815348,0.001,0.0129,0.0186,0.015099999999999999,-0.0051,0.0070422535
194105,0.05718435794784177,-2.611234106656102,-2.606946854644482,-2.158415302164467,0.0015744619,0.8491783533,0.0099236032,0.0011,0.0027,0.0184,0.015100000000000002,0.0021999999999999997,0.006993007
194106,0.05553498568215247,-2.6585351365748298,-2.6064400246914277,-2.201293758942945,0.0011809091,0.8015267176,0.0089675066,0.0012,0.0066,0.0179,0.0154,-0.0002999999999999999,0.0208333333
194107,-0.001413574853465251,-2.7071362781448283,-2.65376392821769,-2.2245730234457497,0.0012129739,0.7663638481,0.0090298599,0.0012,0.0022,0.0179,0.015399999999999997,0.0040999999999999995,0.0
194108,-0.007478146744312394,-2.693544272181654,-2.7022441820572,-2.1865727719163712,0.0005131798,0.7745428863,0.0107250203,0.0013,0.0018,0.0177,0.015300000000000001,0.0015999999999999999,0.0136054422
194109,-0.0668831668156986,-2.6790626642289577,-2.6888188391743224,-2.1484344131667874,0.0009754417,0.7782684119,0.0102838552,0.001,-0.0012,0.0183,0.015499999999999996,0.005999999999999999,0.0134228188
194110,-0.025231657849165538,-2.6032635342746597,-2.6743594559583896,-2.085777360128922,0.0013100965,0.8377185537,0.0116872081,0.0009,0.014,0.0173,0.015499999999999996,-0.0106,0.0132450331
194111,-0.03961751186747948,-2.5554234448081328,-2.598440829891824,-2.05127066471314,0.0012858981,0.8608058608,0.0103646245,0.0028,-0.0029,0.015799999999999998,0.0156,-0.006500000000000001,0.0065359477
194112,0.021931519030305185,-2.5046632482240767,-2.55076472246958,-2.0137529341590277,0.0066808135,0.8895097332,0.0103428263,0.0033,-0.0177,0.0171,0.015799999999999998,0.0183,0.0064935065
194201,-0.01800454475593514,-2.5278591756162525,-2.5141446749454652,-2.062558754641085,0.0022049532,0.9021113244,0.0089351822,0.0027,0.0069,0.022,0.014600000000000002,-0.0063,0.0129032258
194202,-0.06631244971663591,-2.511999112942228,-2.537287816894152,-2.0736376948600355,0.0012608247,0.9260649278,0.0093501527,0.0025,0.0011,0.0222,0.0144,-0.0019000000000000002,0.0063694268
194203,-0.03882834938208971,-2.4517544424711,-2.521662417386996,-2.0414700479269863,0.0031061137,1.0348638601,0.0101204616,0.0025,0.0092,0.021900000000000003,0.014399999999999996,-0.0029,0.0126582278
194204,0.06787542572575993,-2.4216744645644845,-2.4663532418922522,-2.0162093564563204,0.0024409752,1.0802307289,0.0110048192,0.0032,-0.0029,0.0214,0.0143,0.0034999999999999996,0.00625
194205,0.02297115992726131,-2.4984954938498967,-2.4364895503496253,-2.0980179272527715,0.0015923892,1.0210150674,0.010525173,0.0037,0.0075,0.0206,0.0142,-0.0055,0.0124223602
194206,0.03519708616687033,-2.531770958764218,-2.513533371214437,-2.136458222120072,0.0012004676,0.9967098897,0.0101983055,0.0037,0.0003,0.020700000000000003,0.014799999999999997,0.0031,0.0
194207,0.01492948609558996,-2.582972960683241,-2.552128285332142,-2.1809672596652283,0.0020886578,0.974271661,0.0084862716,0.0038,0.0018,0.0206,0.014699999999999998,0.0002000000000000001,0.0061349693
194208,0.03163369495097225,-2.610896120135354,-2.603911225613403,-2.201910714158206,0.0006270321,0.9686824038,0.0071526483,0.0038,0.0038,0.0206,0.014699999999999998,-0.0002999999999999999,0.006097561
194209,0.06536324593906626,-2.658453259962838,-2.6321208856186016,-2.2422928627379255,0.000472522,0.9440014664,0.0062435384,0.0038,0.0003,0.0206,0.014599999999999998,0.0017000000000000001,0.0
194210,-0.00470162817441682,-2.7371314104030517,-2.6747137808346184,-2.2732942960729803,0.0012735961,0.9074889868,0.0044262784,0.0038,0.0024,0.0206,0.0144,-0.0018,0.0121212121
194211,0.055642664496894936,-2.7397641765917378,-2.7536607123542622,-2.228938552825747,0.0009920566,0.8995633188,0.0050957059,0.0038,-0.0035,0.0209,0.014600000000000002,0.0041,0.005988024
194212,0.06963087645592966,-2.806949208137063,-2.756571294908119,-2.249757663813147,0.0007913905,0.8626465662,0.0018120043,0.0038,0.0049,0.0208,0.014699999999999998,0.0,0.005952381
194301,0.05655569077910717,-2.8761467669648173,-2.806949208137063,-2.306125258390659,0.0007448683,0.8213061159,0.0020883053,0.0038,0.0033,0.0207,0.013699999999999997,0.0015999999999999999,0.0
194302,0.05740653083427015,-2.9255280148807423,-2.8761467669648173,-2.3427444283335226,0.0008195966,0.7940790995,0.0025699914,0.0038,-0.0005,0.0208,0.013100000000000004,0.0010999999999999998,0.0
194303,0.0032816234746850612,-2.9769122142272213,-2.9255280148807423,-2.3816208236710343,0.0013687759,0.7834809988,0.0018918598,0.0038,0.0009,0.0209,0.012499999999999997,0.0011,0.0177514793
194304,0.05105643738783125,-2.9777753994340324,-2.9769122142272213,-2.373181616215532,0.0024921939,0.78978447,0.0012510459,0.0038,0.0048,0.0208,0.012000000000000004,0.00010000000000000026,0.011627907
194305,0.02115718517850941,-3.021664299647373,-2.9777753994340324,-2.4078538613239484,0.0010895496,0.7578977192,0.0009461828,0.0038,0.005,0.0206,0.011700000000000002,-0.00020000000000000052,0.0057471264
194306,-0.05485329441555145,-3.0412888051563582,-3.021664299647373,-2.4183458832696614,0.001069158,0.7462686567,0.0012001053,0.0038,0.0018,0.0206,0.011600000000000003,0.0029999999999999996,0.0
194307,0.015801714536901143,-2.9799330831176203,-3.0357111687915257,-2.368677331941779,0.0024333612,0.7795992714,0.0178236432,0.0038,-0.0001,0.0207,0.011200000000000002,0.002,-0.0057142857
194308,0.026826765905340857,-2.98444033592572,-2.974218781854182,-2.38495395038495,0.001706636,0.7831942615,0.0139543192,0.0038,0.0021,0.0207,0.011200000000000002,-0.00019999999999999987,-0.0057471264
194309,-0.012018347963196454,-3.0023768162726596,-2.9789251552376097,-2.4145901513705406,0.0006080398,0.7636311733,0.013693478,0.0038,0.0011,0.0208,0.0114,-0.0006000000000000001,0.0057803468
194310,-0.06970576888778132,-2.9835583551726246,-2.99689188604209,-2.4454600973990313,0.0007641571,0.7737363511,0.0168695396,0.0038,0.0005,0.0209,0.011199999999999998,-0.0014,0.0
194311,0.06764369957568855,-2.8994326477586534,-2.9779385056710885,-2.4131010408437845,0.0020016,0.8258084433,0.0190809369,0.0038,0.0,0.020999999999999998,0.011200000000000002,-0.0023,0.0
194312,0.018150778498268075,-2.951317768113245,-2.8940081255395484,-2.518896850016552,0.000988594,0.7874015748,0.0144225392,0.0038,0.0018,0.020999999999999998,0.010799999999999997,0.0031,0.0
194401,0.006158146489526728,-2.961228933931339,-2.945922512648664,-2.5377200863481923,0.0006398349,0.7787481805,0.0192532313,0.0038,0.0021,0.020999999999999998,0.010400000000000003,-9.999999999999983e-05,0.0
194402,0.02078909938687003,-2.953165608962642,-2.95570046456583,-2.538821598388388,0.0006426372,0.7850330154,0.0194938382,0.0038,0.0032,0.0209,0.009799999999999996,0.00019999999999999966,0.0
194403,-0.012704840891141395,-2.9646077300500613,-2.9478288129209522,-2.559142621941897,0.0006364084,0.813886488,0.0191453273,0.0038,0.0021,0.0209,0.009599999999999997,0.0026999999999999997,0.0
194404,0.047385789990228404,-2.946741543788909,-2.9592992642743936,-2.550139599011068,0.0007641629,0.8296013509,0.0200775934,0.0038,0.0013,0.020999999999999998,0.009399999999999999,0.0021,0.0057471264
194405,0.05283693890410978,-2.9809433848254936,-2.941301530373084,-2.593457133277541,0.0004119055,0.794431946,0.018397357,0.0038,0.0028,0.0209,0.008999999999999998,-0.0023,0.0
194406,-0.01996199218843126,-3.0254451708725028,-2.975691522670545,-2.646791320214995,0.0007175889,0.7615581615,0.01820177,0.0038,0.0008,0.020999999999999998,0.0086,0.0012000000000000001,0.0057142857
194407,0.014293047293902144,-2.9992001206611154,-3.0202207467356965,-2.6330799504858664,0.0009396738,0.7733899117,0.0043229355,0.0038,0.0036,0.0209,0.008500000000000004,-0.0002000000000000001,0.0056818182
194408,-0.0009921945515132904,-3.0024631434516813,-2.9938457771605202,-2.648950095822651,0.0005599877,0.7687597796,0.0080697969,0.0038,0.0027,0.0209,0.008399999999999998,0.0006999999999999997,0.0
194409,0.002232060188616171,-2.994168551577808,-2.9972935541209433,-2.653241964607215,0.0011155149,0.7723327182,0.0089627545,0.0038,0.0014,0.0209,0.008400000000000001,0.0005,0.0
194410,0.016878644299774787,-2.994168551577808,-2.994168551577808,-2.6421921284206302,0.0006752183,0.7711731386,0.0065103663,0.0038,0.0012,0.0209,0.008299999999999998,0.0007000000000000001,0.0
194411,0.04350446764777497,-2.9980732812559645,-2.994168551577808,-2.635167787566596,0.0004242975,0.7669856784,0.0057829454,0.0038,0.0024,0.0209,0.0081,0.0024,0.0
194412,0.011630759990367244,-3.0325462466767075,-2.9980732812559645,-2.658829836883123,0.0008722726,0.7437635753,0.0190624465,0.0038,0.0042,0.0208,0.0079,0.010700000000000001,0.0056497175
194501,0.0668651137304531,-3.041609090987455,-3.02740324461347,-2.6623403941403603,0.0009244634,0.7353419666,0.0164538969,0.0038,0.0127,0.0202,0.0076999999999999985,-0.0050999999999999995,0.0
194502,-0.042778725039233856,-3.0961323077954517,-3.0363377609518625,-2.711552831653412,0.0006548519,0.7044887781,0.0148360524,0.0038,0.0077,0.019799999999999998,0.007599999999999999,-0.0031000000000000003,0.0
194503,0.08645833466779736,-3.0437895685077705,-3.0910424533583156,-2.653828646935571,0.0018874417,0.7678826431,0.0159625278,0.0038,0.0021,0.019799999999999998,0.007599999999999996,-0.0002999999999999999,0.0
194504,0.019542867557772407,-3.1281091538316885,-3.0437895685077705,-2.7243891572889236,0.0013982781,0.7150628627,0.0150858689,0.0038,0.016,0.019,0.007499999999999996,-0.0142,0.0
194505,0.0020772172767533252,-3.1394995617378245,-3.1281091538316885,-2.7221058827643865,0.0009209599,0.7029114676,0.0197732119,0.0038,0.0056,0.018799999999999997,0.006999999999999999,-0.0067,0.0056179775
194506,-0.021974329866843702,-3.1361628886387853,-3.1394995617378245,-2.7053799725463312,0.0008661648,0.7188430455,0.0194663167,0.0038,0.0169,0.0179,0.006799999999999997,-0.013699999999999999,0.0111731844
194507,0.057829320725320016,-3.1108415335939377,-3.1310988096817636,-2.688428153467232,0.0018141108,0.7263015717,0.0204374124,0.0038,-0.0086,0.0186,0.006599999999999998,0.0075,0.0
194508,0.04501847537502987,-3.1620129629736575,-3.1056506822437155,-2.7482075229492744,0.0020966469,0.6787538011,0.018945103,0.0038,0.0026,0.0185,0.006499999999999995,-0.0021999999999999997,0.0
194509,0.03004979648562231,-3.198054497054615,-3.157000421150113,-2.7925893889464506,0.0014385546,0.6568208317,0.0176069197,0.0038,0.0054,0.0183,0.006199999999999997,-0.0022,0.0
194510,0.04366908237312532,-3.2279256603881183,-3.198054497054615,-2.832612923743972,0.0009811839,0.6339764202,0.0185809993,0.0038,0.0104,0.0178,0.0058,-0.0072,0.0
194511,0.010871504301244957,-3.259843263356424,-3.2279256603881183,-2.8747870268794666,0.0014482715,0.617883631,0.0189340334,0.0038,0.0125,0.0172,0.005299999999999999,-0.009300000000000001,0.0
194512,0.06689503458978245,-3.26968415319387,-3.259843263356424,-2.8949907037524594,0.001538317,0.6132393344,0.0255252783,0.0038,0.0194,0.0161,0.004899999999999998,-0.006100000000000001,0.0055248619
194601,-0.06769160912897759,-3.326962484722737,-3.2595838185903268,-2.983422779082702,0.0026451685,0.5780036156,0.0279694968,0.0038,0.0025,0.0161,0.004699999999999999,0.0103,0.0
194602,0.0476498561627415,-3.2451140468068114,-3.317111658795516,-2.9329313723149606,0.005942413,0.6223367878,0.0310909521,0.0038,0.0032,0.016,0.004699999999999999,0.00019999999999999966,-0.0054945055
194603,0.03482391599661411,-3.280468835776015,-3.235212244187894,-3.0001668706218565,0.0014965734,0.6148526759,0.0311878756,0.0038,0.001,0.016,0.004699999999999999,0.0024,0.0110497238
194604,0.028078539292616816,-3.3173894243900635,-3.280468835776015,-3.0595603150879636,0.0010777341,0.5934129709,0.031306828,0.0038,-0.0135,0.0169,0.005000000000000001,0.0092,0.0054644809
194605,-0.03622665937108334,-3.3395305502672765,-3.3173894243900635,-3.1046909591898757,0.0012724951,0.5780101752,0.0319999197,0.0038,-0.0012,0.017099999999999997,0.0051,0.0031,0.0054347826
194606,-0.02803092874730895,-3.2996422524937166,-3.3395305502672765,-3.0883331588265097,0.0014817412,0.5967318354,0.0335915715,0.0038,0.007,0.0168,0.005400000000000002,-0.0051,0.0108108108
